;;;;;AT;DE;Value
must_run;50;6;36424;deco_g_oil_stm_chp;0,0;0,0;
must_run;50;6;36424;add_s_battery;0,0;0,0;
must_run;50;6;36424;add_s_h2_stack;0,0;0,0;
must_run;50;6;36424;add_s_hyd_psp_day;0,0;0,0;
must_run;50;6;36424;add_s_hyd_psp_season;0,0;0,0;
must_run;50;6;36424;add_s_hyd_psp_week;0,0;0,0;
must_run;50;6;36424;add_s_hyd_res_day;0,0;0,0;
must_run;50;6;36424;add_s_hyd_res_season;0,0;0,0;
must_run;50;6;36424;add_s_hyd_res_week;0,0;0,0;
must_run;50;6;36424;add_v_battery;0,0;0,0;
must_run;50;6;36424;add_v_h2_stack;0,0;0,0;
must_run;50;6;36424;add_v_hyd_psp_day;0,0;0,0;
must_run;50;6;36424;add_v_hyd_psp_season;0,0;0,0;
must_run;50;6;36424;add_v_hyd_psp_week;0,0;0,0;
must_run;50;6;36424;add_v_hyd_res_day;0,0;0,0;
must_run;50;6;36424;add_v_hyd_res_season;0,0;0,0;
must_run;50;6;36424;add_v_hyd_res_week;0,0;0,0;
must_run;50;6;36424;add_x_AT;0,0;0,0;
must_run;50;6;36424;add_x_DE;0,0;0,0;
must_run;50;6;36424;cost_air_pol_Biomass;105530,7903658622;446639,04936688027;
must_run;50;6;36424;cost_air_pol_Coal;0,0;43176,807455419555;
must_run;50;6;36424;cost_air_pol_Gas;76393,14715495793;1180709,4442394334;
must_run;50;6;36424;cost_air_pol_Lignite;0,0;0,0;
must_run;50;6;36424;cost_air_pol_Nuclear;0,0;0,0;
must_run;50;6;36424;cost_air_pol_Oil;0,0;1597,8599605864645;
must_run;50;6;36424;cost_air_pol_Power;0,0;0,0;
must_run;50;6;36424;cost_air_pol_Solar;51563,28154021942;367044,0;
must_run;50;6;36424;cost_air_pol_Water;0,0;0,0;
must_run;50;6;36424;cost_air_pol_Wind;24485,319;299519,8;
must_run;50;6;36424;AnnGByTec_('bio', 'el', 'Biomass');1791,647101643772;27299,68419756683;
must_run;50;6;36424;AnnGByTec_('bio_boiler_chp', 'ht', 'Biomass');5790,307387714097;17409,27944514796;
must_run;50;6;36424;AnnGByTec_('bio_chp', 'el', 'Biomass');3873,3057544836197;0,0;
must_run;50;6;36424;AnnGByTec_('bio_chp', 'ht', 'Biomass');751,0518890313463;0,0;
must_run;50;6;36424;AnnGByTec_('coal_sc', 'el', 'Coal');0,0;341,05964999343564;
must_run;50;6;36424;AnnGByTec_('coal_sc_chp', 'el', 'Coal');0,0;1582,6769843033094;
must_run;50;6;36424;AnnGByTec_('coal_sc_chp', 'ht', 'Coal');0,0;527,3793818309617;
must_run;50;6;36424;AnnGByTec_('coal_sub', 'el', 'Coal');0,0;204,1404597413535;
must_run;50;6;36424;AnnGByTec_('coal_sub_chp', 'el', 'Coal');0,0;674,1101263660178;
must_run;50;6;36424;AnnGByTec_('coal_sub_chp', 'ht', 'Coal');0,0;1,14824;
must_run;50;6;36424;AnnGByTec_('heatpump_pth', 'ht', 'Power');3637,6399331807916;179,142718263436;
must_run;50;6;36424;AnnGByTec_('ng_boiler_chp', 'ht', 'Gas');434,28552319586134;8572,346806656804;
must_run;50;6;36424;AnnGByTec_('ng_cbt_hi', 'el', 'Gas');0,0;78,40847336085427;
must_run;50;6;36424;AnnGByTec_('ng_cbt_lo', 'el', 'Gas');0,0;488,15630564037286;
must_run;50;6;36424;AnnGByTec_('ng_cc_hi', 'el', 'Gas');0,0;100224,46371638012;
must_run;50;6;36424;AnnGByTec_('ng_cc_hi_chp', 'el', 'Gas');14716,834868681442;140600,6131278121;
must_run;50;6;36424;AnnGByTec_('ng_cc_hi_chp', 'ht', 'Gas');9514,612020134313;71143,35658641608;
must_run;50;6;36424;AnnGByTec_('ng_cc_lo', 'el', 'Gas');394,35413618889817;5189,046492535086;
must_run;50;6;36424;AnnGByTec_('ng_cc_lo_chp', 'el', 'Gas');1343,6746362972715;19585,394407146745;
must_run;50;6;36424;AnnGByTec_('ng_cc_lo_chp', 'ht', 'Gas');1314,1824453958889;17999,90736598978;
must_run;50;6;36424;AnnGByTec_('ng_mtr', 'el', 'Gas');0,0;37,7808610311285;
must_run;50;6;36424;AnnGByTec_('ng_mtr_chp', 'el', 'Gas');0,0;384,53914854684626;
must_run;50;6;36424;AnnGByTec_('ng_mtr_chp', 'ht', 'Gas');0,0;376,5621563651151;
must_run;50;6;36424;AnnGByTec_('ng_stm', 'el', 'Gas');0,0;829,5410487805091;
must_run;50;6;36424;AnnGByTec_('ng_stm_chp', 'el', 'Gas');649,3855580239962;8537,637961042108;
must_run;50;6;36424;AnnGByTec_('ng_stm_chp', 'ht', 'Gas');1074,587401348444;11768,90139933005;
must_run;50;6;36424;AnnGByTec_('oil_cbt', 'el', 'Oil');0,0;102,42618264117729;
must_run;50;6;36424;AnnGByTec_('oil_stm', 'el', 'Oil');0,0;22,791022805274046;
must_run;50;6;36424;AnnGByTec_('oil_stm_chp', 'el', 'Oil');0,0;75,3994466686715;
must_run;50;6;36424;cost_airpol;257972,53806103952;2338686,9610223197;
must_run;50;4;36424;cost_zonal;2704350,952471151;21613470,273784272;
must_run;50;4;36424;AnnCO2Emissions;6520,575631714934;103054,51283409582;
must_run;50;4;36424;AnnCurtail;571,4205973241368;1930,0652202969504;
must_run;50;4;36424;AnnG_el;22822,008447894794;306311,2857307737;
must_run;50;4;36424;AnnG_ht;22516,666599997163;127978,02410000707;
must_run;50;4;36424;AnnGBiomass;5681,526907782248;27297,684246487228;
must_run;50;4;36424;AnnGFossil;39657,14814010971;406991,62558429356;
must_run;50;4;36424;AnnR;59720,837112206435;284294,9393899988;
must_run;50;4;36424;AnnSpendingEl;3690953,0203987234;30326630,5172675;
must_run;50;4;36424;AnnProdSurplus;3570629,0365572693;16494913,83590604;
must_run;50;4;36424;AnnX;;10069,363786661837;
must_run;50;4;36424;AnnValueX;1065295,7080437264;312275,2730872041;
must_run;50;4;36424;AnnValueI;-312275,2730872041;-1065295,7080437264;
must_run;50;4;36424;AnnSIn;5313,143063029445;8700,929738609098;
must_run;50;4;36424;AnnSOut;13718,61651105344;7054,382088273554;
must_run;50;4;36424;AvgPriceEl;45,385138019269526;48,753679642827535;
must_run;50;4;36424;AvgPriceHt;15,563171031012317;14,553252809957744;
must_run;50;4;36424;cost_invest_g;0,0;1612080,7122015087;
must_run;50;4;36424;cost_invest_r;747878,1594112818;0,0;
must_run;50;4;36424;cost_invest_sv;0,0;0,0;
must_run;50;4;36424;cost_invest_x;0,0;0,0;
must_run;50;4;36424;CostCO2;326028,7815857616;5152725,641704507;
must_run;50;4;36424;CostFuel;619889,3283142458;7681999,422148197;
must_run;50;4;36424;CostOMG;357958,16441886395;3855757,1603158657;
must_run;50;4;36424;CostOMR;652596,5187390614;3279233,144168009;
must_run;50;4;36424;add_r_pv;13,103014207042921;0,0;
must_run;50;4;36424;add_r_ror;0,0;0,0;
must_run;50;4;36424;add_r_wind_off;0,0;0,0;
must_run;50;4;36424;add_r_wind_on;4,0;0,0;
must_run;50;4;36424;add_g_bio;0,0;0,0;
must_run;50;4;36424;add_g_bio_boiler_chp;0,0;0,0;
must_run;50;4;36424;add_g_bio_chp;0,0;0,0;
must_run;50;4;36424;add_g_coal_igcc;0,0;0,0;
must_run;50;4;36424;add_g_coal_sc;0,0;0,0;
must_run;50;4;36424;add_g_coal_sc_chp;0,0;0,0;
must_run;50;4;36424;add_g_coal_sub;0,0;0,0;
must_run;50;4;36424;add_g_coal_sub_chp;0,0;0,0;
must_run;50;4;36424;add_g_coal_usc;0,0;0,0;
must_run;50;4;36424;add_g_coal_usc_chp;0,0;0,0;
must_run;50;4;36424;add_g_eboi_pth;0,0;0,0;
must_run;50;4;36424;add_g_heatpump_pth;0,0;0,0;
must_run;50;4;36424;add_g_hpa_pth;0,0;0,0;
must_run;50;4;36424;add_g_lig_boa;0,0;0,0;
must_run;50;4;36424;add_g_lig_boa_chp;0,0;0,0;
must_run;50;4;36424;add_g_lig_stm;0,0;0,0;
must_run;50;4;36424;add_g_lig_stm_chp;0,0;0,0;
must_run;50;4;36424;add_g_ng_boiler_chp;0,0;0,0;
must_run;50;4;36424;add_g_ng_cbt_hi;0,0;0,0;
must_run;50;4;36424;add_g_ng_cbt_hi_chp;0,0;0,0;
must_run;50;4;36424;add_g_ng_cbt_lo;0,0;0,0;
must_run;50;4;36424;add_g_ng_cbt_lo_chp;0,0;0,0;
must_run;50;4;36424;add_g_ng_cc_hi;0,0;13,76220035887703;
must_run;50;4;36424;add_g_ng_cc_hi_chp;0,0;15,741222222222214;
must_run;50;4;36424;add_g_ng_cc_lo;0,0;0,0;
must_run;50;4;36424;add_g_ng_cc_lo_chp;0,0;0,0;
must_run;50;4;36424;add_g_ng_mtr;0,0;0,0;
must_run;50;4;36424;add_g_ng_mtr_chp;0,0;0,0;
must_run;50;4;36424;add_g_ng_stm;0,0;0,0;
must_run;50;4;36424;add_g_ng_stm_chp;0,0;7,01747585410593;
must_run;50;4;36424;add_g_nuc;0,0;0,0;
must_run;50;4;36424;add_g_oil_cbt;0,0;0,0;
must_run;50;4;36424;add_g_oil_cbt_chp;0,0;0,0;
must_run;50;4;36424;add_g_oil_cc;0,0;0,0;
must_run;50;4;36424;add_g_oil_cc_chp;0,0;0,0;
must_run;50;4;36424;add_g_oil_stm;0,0;0,4594222698326424;
must_run;50;4;36424;add_g_oil_stm_chp;0,0;0,1601641790259123;
must_run;50;4;36424;deco_g_bio;0,0;0,0;
must_run;50;4;36424;deco_g_bio_boiler_chp;0,0;0,0;
must_run;50;4;36424;deco_g_bio_chp;0,0;0,0;
must_run;50;4;36424;deco_g_coal_igcc;0,0;0,0;
must_run;50;4;36424;deco_g_coal_sc;0,0;0,0;
must_run;50;4;36424;deco_g_coal_sc_chp;0,0;0,0;
must_run;50;4;36424;deco_g_coal_sub;0,0;3,8005191790259083;
must_run;50;4;36424;deco_g_coal_sub_chp;0,0;3,917092119415676;
must_run;50;4;36424;deco_g_coal_usc;0,0;0,0;
must_run;50;4;36424;deco_g_coal_usc_chp;0,0;0,0;
must_run;50;4;36424;deco_g_eboi_pth;0,0;0,0;
must_run;50;4;36424;deco_g_heatpump_pth;0,0;0,0;
must_run;50;4;36424;deco_g_hpa_pth;0,0;0,0;
must_run;50;4;36424;deco_g_lig_boa;0,0;0,5667200000000001;
must_run;50;4;36424;deco_g_lig_boa_chp;0,0;0,52248;
must_run;50;4;36424;deco_g_lig_stm;0,0;3,3168800000000003;
must_run;50;4;36424;deco_g_lig_stm_chp;0,0;6,958000000000001;
must_run;50;4;36424;deco_g_ng_boiler_chp;0,3025422;0,0;
must_run;50;4;36424;deco_g_ng_cbt_hi;0,0;0,0;
must_run;50;4;36424;deco_g_ng_cbt_hi_chp;0,0;0,428;
must_run;50;4;36424;deco_g_ng_cbt_lo;0,12814;0,0;
must_run;50;4;36424;deco_g_ng_cbt_lo_chp;0,27692;1,082;
must_run;50;4;36424;deco_g_ng_cc_hi;0,0;0,0;
must_run;50;4;36424;deco_g_ng_cc_hi_chp;0,0;0,0;
must_run;50;4;36424;deco_g_ng_cc_lo;0,0;0,0;
must_run;50;4;36424;deco_g_ng_cc_lo_chp;0,0;0,0;
must_run;50;4;36424;deco_g_ng_mtr;0,0;0,0;
must_run;50;4;36424;deco_g_ng_mtr_chp;0,0;0,0;
must_run;50;4;36424;deco_g_ng_stm;0,13932;0,0;
must_run;50;4;36424;deco_g_ng_stm_chp;0,0;0,0;
must_run;50;4;36424;deco_g_nuc;0,0;0,0;
must_run;50;4;36424;deco_g_oil_cbt;0,007;0,0;
must_run;50;4;36424;deco_g_oil_cbt_chp;0,0;0,297;
must_run;50;4;36424;deco_g_oil_cc;0,06;0,0;
must_run;50;4;36424;deco_g_oil_cc_chp;0,0;0,0;
must_run;50;4;36424;deco_g_oil_stm;0,148;0,0;
must_run;50;4;36424;deco_g_oil_stm_chp;0,0;0,0;
must_run;50;4;36424;add_s_battery;0,0;0,0;
must_run;50;4;36424;add_s_h2_stack;0,0;0,0;
must_run;50;4;36424;add_s_hyd_psp_day;0,0;0,0;
must_run;50;4;36424;add_s_hyd_psp_season;0,0;0,0;
must_run;50;4;36424;add_s_hyd_psp_week;0,0;0,0;
must_run;50;4;36424;add_s_hyd_res_day;0,0;0,0;
must_run;50;4;36424;add_s_hyd_res_season;0,0;0,0;
must_run;50;4;36424;add_s_hyd_res_week;0,0;0,0;
must_run;50;4;36424;add_v_battery;0,0;0,0;
must_run;50;4;36424;add_v_h2_stack;0,0;0,0;
must_run;50;4;36424;add_v_hyd_psp_day;0,0;0,0;
must_run;50;4;36424;add_v_hyd_psp_season;0,0;0,0;
must_run;50;4;36424;add_v_hyd_psp_week;0,0;0,0;
must_run;50;4;36424;add_v_hyd_res_day;0,0;0,0;
must_run;50;4;36424;add_v_hyd_res_season;0,0;0,0;
must_run;50;4;36424;add_v_hyd_res_week;0,0;0,0;
must_run;50;4;36424;add_x_AT;0,0;0,0;
must_run;50;4;36424;add_x_DE;0,0;0,0;
must_run;50;4;36424;cost_air_pol_Biomass;105609,97795380952;446659,9260742623;
must_run;50;4;36424;cost_air_pol_Coal;0,0;42575,73039980209;
must_run;50;4;36424;cost_air_pol_Gas;76559,99249179014;1180794,96142285;
must_run;50;4;36424;cost_air_pol_Lignite;0,0;0,0;
must_run;50;4;36424;cost_air_pol_Nuclear;0,0;0,0;
must_run;50;4;36424;cost_air_pol_Oil;0,0;1717,9349737031146;
must_run;50;4;36424;cost_air_pol_Power;0,0;0,0;
must_run;50;4;36424;cost_air_pol_Solar;71392,6434330118;367044,0;
must_run;50;4;36424;cost_air_pol_Water;0,0;0,0;
must_run;50;4;36424;cost_air_pol_Wind;18823,319;299519,8;
must_run;50;4;36424;AnnGByTec_('bio', 'el', 'Biomass');1794,7231210713658;27297,684246487228;
must_run;50;4;36424;AnnGByTec_('bio_boiler_chp', 'ht', 'Biomass');5793,117936431217;17420,60733379469;
must_run;50;4;36424;AnnGByTec_('bio_chp', 'el', 'Biomass');3886,8037867114044;0,0;
must_run;50;4;36424;AnnGByTec_('bio_chp', 'ht', 'Biomass');717,772184497372;0,0;
must_run;50;4;36424;AnnGByTec_('coal_sc', 'el', 'Coal');0,0;341,2877121450081;
must_run;50;4;36424;AnnGByTec_('coal_sc_chp', 'el', 'Coal');0,0;1576,5013744014982;
must_run;50;4;36424;AnnGByTec_('coal_sc_chp', 'ht', 'Coal');0,0;527,422752598435;
must_run;50;4;36424;AnnGByTec_('coal_sub', 'el', 'Coal');0,0;158,5287786242595;
must_run;50;4;36424;AnnGByTec_('coal_sub_chp', 'el', 'Coal');0,0;688,1332015473338;
must_run;50;4;36424;AnnGByTec_('coal_sub_chp', 'ht', 'Coal');0,0;1,14824;
must_run;50;4;36424;AnnGByTec_('heatpump_pth', 'ht', 'Power');3617,584646891193;179,7277399280474;
must_run;50;4;36424;AnnGByTec_('ng_boiler_chp', 'ht', 'Gas');419,22135678684464;8593,667734944978;
must_run;50;4;36424;AnnGByTec_('ng_cbt_hi', 'el', 'Gas');0,0;78,65423958273045;
must_run;50;4;36424;AnnGByTec_('ng_cbt_lo', 'el', 'Gas');0,0;478,5709566096651;
must_run;50;4;36424;AnnGByTec_('ng_cc_hi', 'el', 'Gas');0,0;101112,59472176849;
must_run;50;4;36424;AnnGByTec_('ng_cc_hi_chp', 'el', 'Gas');14774,850794254375;140044,2642293471;
must_run;50;4;36424;AnnGByTec_('ng_cc_hi_chp', 'ht', 'Gas');9584,414449471662;71303,16459767883;
must_run;50;4;36424;AnnGByTec_('ng_cc_lo', 'el', 'Gas');384,92730602861457;5163,168597553826;
must_run;50;4;36424;AnnGByTec_('ng_cc_lo_chp', 'el', 'Gas');1313,7603668459801;19432,48002632418;
must_run;50;4;36424;AnnGByTec_('ng_cc_lo_chp', 'ht', 'Gas');1284,9083925563896;17876,35823742822;
must_run;50;4;36424;AnnGByTec_('ng_mtr', 'el', 'Gas');0,0;37,94299615995331;
must_run;50;4;36424;AnnGByTec_('ng_mtr_chp', 'el', 'Gas');0,0;386,1838315128782;
must_run;50;4;36424;AnnGByTec_('ng_mtr_chp', 'ht', 'Gas');0,0;378,18297134547515;
must_run;50;4;36424;AnnGByTec_('ng_stm', 'el', 'Gas');0,0;834,592832340648;
must_run;50;4;36424;AnnGByTec_('ng_stm_chp', 'el', 'Gas');666,9430729784309;8465,014158146472;
must_run;50;4;36424;AnnGByTec_('ng_stm_chp', 'ht', 'Gas');1099,6476333661121;11697,744492279824;
must_run;50;4;36424;AnnGByTec_('oil_cbt', 'el', 'Oil');0,0;109,87013568610112;
must_run;50;4;36424;AnnGByTec_('oil_stm', 'el', 'Oil');0,0;26,41374927598068;
must_run;50;4;36424;AnnGByTec_('oil_stm_chp', 'el', 'Oil');0,0;79,39994318788453;
must_run;50;4;36424;cost_airpol;272385,93287861143;2338312,352870617;
must_run;50;2;36424;cost_zonal;2708175,3186269216;21638687,860127747;
must_run;50;2;36424;AnnCO2Emissions;6452,468767195775;103201,87316005857;
must_run;50;2;36424;AnnCurtail;618,8032314953851;1981,7999946078128;
must_run;50;2;36424;AnnG_el;22632,240297330576;306700,4293453435;
must_run;50;2;36424;AnnG_ht;22516,666599997025;127978,02410000746;
must_run;50;2;36424;AnnGBiomass;5695,738973239256;27276,797302420426;
must_run;50;2;36424;AnnGFossil;39453,167924088346;407401,65614293056;
must_run;50;2;36424;AnnR;59706,62504676012;284294,9393899988;
must_run;50;2;36424;AnnSpendingEl;3810588,6533273715;30297910,195569817;
must_run;50;2;36424;AnnProdSurplus;3704489,6754181627;16475489,784080088;
must_run;50;2;36424;AnnX;;9746,183816312656;
must_run;50;2;36424;AnnValueX;1062846,3125932976;348098,13764190755;
must_run;50;2;36424;AnnValueI;-348098,13764190755;-1062846,3125932976;
must_run;50;2;36424;AnnSIn;5537,950835703114;8772,87120625196;
must_run;50;2;36424;AnnSOut;13900,71080691907;7112,654677064269;
must_run;50;2;36424;AvgPriceEl;46,46983702141746;48,71591537274143;
must_run;50;2;36424;AvgPriceHt;15,5878281983647;14,579005598073763;
must_run;50;2;36424;cost_invest_g;0,0;1617118,9511622894;
must_run;50;2;36424;cost_invest_r;756305,6510320513;0,0;
must_run;50;2;36424;cost_invest_sv;0,0;0,0;
must_run;50;2;36424;cost_invest_x;0,0;0,0;
must_run;50;2;36424;CostCO2;322623,43835980236;5160093,6580028115;
must_run;50;2;36424;CostFuel;617471,5077590727;7695329,126421563;
must_run;50;2;36424;CostOMG;359437,0414031246;3855264,0446342947;
must_run;50;2;36424;CostOMR;652337,6800709005;3279233,144168009;
must_run;50;2;36424;add_r_pv;17,049161708353722;0,0;
must_run;50;2;36424;add_r_ror;0,0;0,0;
must_run;50;2;36424;add_r_wind_off;0,0;0,0;
must_run;50;2;36424;add_r_wind_on;2,0;0,0;
must_run;50;2;36424;add_g_bio;0,0;0,0;
must_run;50;2;36424;add_g_bio_boiler_chp;0,0;0,0;
must_run;50;2;36424;add_g_bio_chp;0,0;0,0;
must_run;50;2;36424;add_g_coal_igcc;0,0;0,0;
must_run;50;2;36424;add_g_coal_sc;0,0;0,0;
must_run;50;2;36424;add_g_coal_sc_chp;0,0;0,0;
must_run;50;2;36424;add_g_coal_sub;0,0;0,0;
must_run;50;2;36424;add_g_coal_sub_chp;0,0;0,0;
must_run;50;2;36424;add_g_coal_usc;0,0;0,0;
must_run;50;2;36424;add_g_coal_usc_chp;0,0;0,0;
must_run;50;2;36424;add_g_eboi_pth;0,0;0,0;
must_run;50;2;36424;add_g_heatpump_pth;0,0;0,0;
must_run;50;2;36424;add_g_hpa_pth;0,0;0,0;
must_run;50;2;36424;add_g_lig_boa;0,0;0,0;
must_run;50;2;36424;add_g_lig_boa_chp;0,0;0,0;
must_run;50;2;36424;add_g_lig_stm;0,0;0,0;
must_run;50;2;36424;add_g_lig_stm_chp;0,0;0,0;
must_run;50;2;36424;add_g_ng_boiler_chp;0,0;0,0;
must_run;50;2;36424;add_g_ng_cbt_hi;0,0;0,0;
must_run;50;2;36424;add_g_ng_cbt_hi_chp;0,0;0,0;
must_run;50;2;36424;add_g_ng_cbt_lo;0,0;0,0;
must_run;50;2;36424;add_g_ng_cbt_lo_chp;0,0;0,0;
must_run;50;2;36424;add_g_ng_cc_hi;0,0;13,884516633483264;
must_run;50;2;36424;add_g_ng_cc_hi_chp;0,0;15,695892230576433;
must_run;50;2;36424;add_g_ng_cc_lo;0,0;0,0;
must_run;50;2;36424;add_g_ng_cc_lo_chp;0,0;0,0;
must_run;50;2;36424;add_g_ng_mtr;0,0;0,0;
must_run;50;2;36424;add_g_ng_mtr_chp;0,0;0,0;
must_run;50;2;36424;add_g_ng_stm;0,0;0,0;
must_run;50;2;36424;add_g_ng_stm_chp;0,0;7,050450847405694;
must_run;50;2;36424;add_g_nuc;0,0;0,0;
must_run;50;2;36424;add_g_oil_cbt;0,0;0,0;
must_run;50;2;36424;add_g_oil_cbt_chp;0,0;0,0;
must_run;50;2;36424;add_g_oil_cc;0,0;0,0;
must_run;50;2;36424;add_g_oil_cc_chp;0,0;0,0;
must_run;50;2;36424;add_g_oil_stm;0,0;0,6579909518925904;
must_run;50;2;36424;add_g_oil_stm_chp;0,0;0,0;
must_run;50;2;36424;deco_g_bio;0,0;0,0;
must_run;50;2;36424;deco_g_bio_boiler_chp;0,0;0,0;
must_run;50;2;36424;deco_g_bio_chp;0,0;0,0;
must_run;50;2;36424;deco_g_coal_igcc;0,0;0,0;
must_run;50;2;36424;deco_g_coal_sc;0,0;0,0;
must_run;50;2;36424;deco_g_coal_sc_chp;0,0;0,0;
must_run;50;2;36424;deco_g_coal_sub;0,0;3,7424857396004514;
must_run;50;2;36424;deco_g_coal_sub_chp;0,0;4,122481037766897;
must_run;50;2;36424;deco_g_coal_usc;0,0;0,0;
must_run;50;2;36424;deco_g_coal_usc_chp;0,0;0,0;
must_run;50;2;36424;deco_g_eboi_pth;0,0;0,0;
must_run;50;2;36424;deco_g_heatpump_pth;0,0;0,0;
must_run;50;2;36424;deco_g_hpa_pth;0,0;0,0;
must_run;50;2;36424;deco_g_lig_boa;0,0;0,5667200000000001;
must_run;50;2;36424;deco_g_lig_boa_chp;0,0;0,52248;
must_run;50;2;36424;deco_g_lig_stm;0,0;3,3168800000000003;
must_run;50;2;36424;deco_g_lig_stm_chp;0,0;6,958000000000001;
must_run;50;2;36424;deco_g_ng_boiler_chp;0,051037800000000466;0,0;
must_run;50;2;36424;deco_g_ng_cbt_hi;0,0;0,0;
must_run;50;2;36424;deco_g_ng_cbt_hi_chp;0,0;0,428;
must_run;50;2;36424;deco_g_ng_cbt_lo;0,0;0,0;
must_run;50;2;36424;deco_g_ng_cbt_lo_chp;0,27692;1,082;
must_run;50;2;36424;deco_g_ng_cc_hi;0,0;0,0;
must_run;50;2;36424;deco_g_ng_cc_hi_chp;0,0;0,0;
must_run;50;2;36424;deco_g_ng_cc_lo;0,0;0,0;
must_run;50;2;36424;deco_g_ng_cc_lo_chp;0,0;0,0;
must_run;50;2;36424;deco_g_ng_mtr;0,0;0,0;
must_run;50;2;36424;deco_g_ng_mtr_chp;0,0;0,0;
must_run;50;2;36424;deco_g_ng_stm;0,1286775811396204;0,0;
must_run;50;2;36424;deco_g_ng_stm_chp;0,0;0,0;
must_run;50;2;36424;deco_g_nuc;0,0;0,0;
must_run;50;2;36424;deco_g_oil_cbt;0,0;0,0;
must_run;50;2;36424;deco_g_oil_cbt_chp;0,0;0,297;
must_run;50;2;36424;deco_g_oil_cc;0,06;0,0;
must_run;50;2;36424;deco_g_oil_cc_chp;0,0;0,0;
must_run;50;2;36424;deco_g_oil_stm;0,0;0,0;
must_run;50;2;36424;deco_g_oil_stm_chp;0,0;0,0;
must_run;50;2;36424;add_s_battery;0,0;0,0;
must_run;50;2;36424;add_s_h2_stack;0,0;0,0;
must_run;50;2;36424;add_s_hyd_psp_day;0,0;0,0;
must_run;50;2;36424;add_s_hyd_psp_season;0,0;0,0;
must_run;50;2;36424;add_s_hyd_psp_week;0,0;0,0;
must_run;50;2;36424;add_s_hyd_res_day;0,0;0,0;
must_run;50;2;36424;add_s_hyd_res_season;0,0;0,0;
must_run;50;2;36424;add_s_hyd_res_week;0,0;0,0;
must_run;50;2;36424;add_v_battery;0,0;0,0;
must_run;50;2;36424;add_v_h2_stack;0,0;0,0;
must_run;50;2;36424;add_v_hyd_psp_day;0,0;0,0;
must_run;50;2;36424;add_v_hyd_psp_season;0,0;0,0;
must_run;50;2;36424;add_v_hyd_psp_week;0,0;0,0;
must_run;50;2;36424;add_v_hyd_res_day;0,0;0,0;
must_run;50;2;36424;add_v_hyd_res_season;0,0;0,0;
must_run;50;2;36424;add_v_hyd_res_week;0,0;0,0;
must_run;50;2;36424;add_x_AT;0,0;0,0;
must_run;50;2;36424;add_x_DE;0,0;0,0;
must_run;50;2;36424;cost_air_pol_Biomass;105974,36124599639;446132,30094461347;
must_run;50;2;36424;cost_air_pol_Coal;0,0;42118,64074023914;
must_run;50;2;36424;cost_air_pol_Gas;75723,46241390942;1182797,2782670576;
must_run;50;2;36424;cost_air_pol_Lignite;0,0;0,0;
must_run;50;2;36424;cost_air_pol_Nuclear;0,0;0,0;
must_run;50;2;36424;cost_air_pol_Oil;37,892201953353386;1741,9957927919436;
must_run;50;2;36424;cost_air_pol_Power;0,0;0,0;
must_run;50;2;36424;cost_air_pol_Solar;91233,87306960252;367044,0;
must_run;50;2;36424;cost_air_pol_Water;0,0;0,0;
must_run;50;2;36424;cost_air_pol_Wind;13161,319;299519,8;
must_run;50;2;36424;AnnGByTec_('bio', 'el', 'Biomass');1798,602108798095;27276,797302420426;
must_run;50;2;36424;AnnGByTec_('bio_boiler_chp', 'ht', 'Biomass');5876,131985039819;17363,572868373918;
must_run;50;2;36424;AnnGByTec_('bio_chp', 'el', 'Biomass');3897,136864441686;0,0;
must_run;50;2;36424;AnnGByTec_('bio_chp', 'ht', 'Biomass');679,5433113124745;0,0;
must_run;50;2;36424;AnnGByTec_('coal_sc', 'el', 'Coal');0,0;338,38055646576277;
must_run;50;2;36424;AnnGByTec_('coal_sc_chp', 'el', 'Coal');0,0;1590,1772384141384;
must_run;50;2;36424;AnnGByTec_('coal_sc_chp', 'ht', 'Coal');0,0;516,6979334737294;
must_run;50;2;36424;AnnGByTec_('coal_sub', 'el', 'Coal');0,0;171,66223339385135;
must_run;50;2;36424;AnnGByTec_('coal_sub_chp', 'el', 'Coal');0,0;638,9094618356634;
must_run;50;2;36424;AnnGByTec_('coal_sub_chp', 'ht', 'Coal');0,0;1,14824;
must_run;50;2;36424;AnnGByTec_('heatpump_pth', 'ht', 'Power');3722,3577629835668;181,73643362464685;
must_run;50;2;36424;AnnGByTec_('ng_boiler_chp', 'ht', 'Gas');408,75395262851674;8647,223544658378;
must_run;50;2;36424;AnnGByTec_('ng_cbt_hi', 'el', 'Gas');0,0;77,9335588275782;
must_run;50;2;36424;AnnGByTec_('ng_cbt_lo', 'el', 'Gas');17,618386869663208;462,199271823273;
must_run;50;2;36424;AnnGByTec_('ng_cc_hi', 'el', 'Gas');0,0;101887,02901451236;
must_run;50;2;36424;AnnGByTec_('ng_cc_hi_chp', 'el', 'Gas');14576,015367233504;139681,54193451747;
must_run;50;2;36424;AnnGByTec_('ng_cc_hi_chp', 'ht', 'Gas');9471,182135280771;71147,14892003496;
must_run;50;2;36424;AnnGByTec_('ng_cc_lo', 'el', 'Gas');374,41105260517924;5166,9590156337035;
must_run;50;2;36424;AnnGByTec_('ng_cc_lo_chp', 'el', 'Gas');1279,3814701271879;19356,717516862995;
must_run;50;2;36424;AnnGByTec_('ng_cc_lo_chp', 'ht', 'Gas');1250,30050470596;17817,91911564378;
